"Word","CEFR"
"witch","C2"
"void","C2"
"vaccine","C2"
"infect","C2"
"utmost","C2"
"unjust","C2"
"unexpectedly","C2"
"unequivocal","C2"
"unconscious","C2"
"unanimous","C2"
"treaty","C2"
"tread","C2"
"tire","C2"
"theoretically","C2"
"theological","C2"
"territorial","C2"
"terrestrial","C2"
"tease","C2"
"taxation","C2"
"tactical","C2"
"surrounding","C2"
"surrender","C2"
"supreme","C2"
"superiority","C2"
"suburb","C2"
"stride","C2"
"stimulus","C2"
"statute","C2"
"staircase","C2"
"stadium","C2"
"spouse","C2"
"spontaneous","C2"
"spontaneously","C2"
"spectacle","C2"
"specialty","C2"
"specialised","C2"
"sovereignty","C2"
"sorrow","C2"
"so-called","C2"
"simplicity","C2"
"semester","C2"
"sanction","C2"
"roam","C2"
"rejoice","C2"
"rejection","C2"
"reinforcements","C2"
"regularity","C2"
"refrigerator","C2"
"redo","C2"
"reconciliation","C2"
"rage","C2"
"radically","C2"
"pyramid","C2"
"protagonist","C2"
"primitive","C2"
"prey","C2"
"poetic","C2"
"pitiful","C2"
"persecution","C2"
"perpetrator","C2"
"pedestrian","C2"
"pearl","C2"
"paradox","C2"
"overthrow","C2"
"optimism","C2"
"optimal","C2"
"oppression","C2"
"openness","C2"
"nucleus","C2"
"novelty","C2"
"notebook","C2"
"morally","C2"
"fatigue","C2"
"militant","C2"
"mentality","C2"
"maternal","C2"
"luxurious","C2"
"loneliness","C2"
"lighten","C2"
"liberate","C2"
"knot","C2"
"judicial","C2"
"interruption","C2"
"federation","C2"
"continuation","C2"
"congress","C2"
"warrior","C2"
"tribe","C2"
"solidarity","C2"
"saw","C2"
"prophet","C2"
"prestige","C2"
"pope","C2"
"injustice","C2"
"forehead","C2"
"epoch","C2"
"emperor","C2"
"dependence","C2"
"cannon","C2"
"tremble","C2"
"transmission","C2"
"torment","C2"
"surpass","C2"
"shield","C2"
"seriousness","C2"
"salon","C2"
"republic","C2"
"pronunciation","C2"
"prohibition","C2"
"pedagogical","C2"
"peasant","C2"
"organizer","C2"
"naive","C2"
"monetary","C2"
"monastery","C2"
"knight","C2"
"kindness","C2"
"interlocutor","C2"
"heavenly","C2"
"financing","C2"
"eternity","C2"
"deviation","C2"
"delegation","C2"
"decree","C2"
"commissioner","C2"
"binding","C2"
"battalion","C2"
"axis","C2"
"authorship","C2"
"arabic","C2"
"altar","C2"
"accomplishment","C2"
"wounded","C2"
"wanted","C2"
"usefulness","C2"
"sect","C2"
"rite","C2"
"riddle","C2"
"revolt","C2"
"respected","C2"
"profitability","C2"
"pious","C2"
"penetrate","C2"
"passing","C2"
"ordinance","C2"
"oneself","C2"
"modernisation","C2"
"massacre","C2"
"longing","C2"
"long-lasting","C2"
"liquidate","C2"
"linguistic","C2"
"legislator","C2"
"journalistic","C2"
"jerk","C2"
"interrogation","C2"
"insignificant","C2"
"innumerable","C2"
"inclination","C2"
"inauguration","C2"
"imprison","C2"
"immortal","C2"
"imitate","C2"
"ignorant","C2"
"ideological","C2"
"governmental","C2"
"glue","C2"
"genocide","C2"
"galaxy","C2"
"fusion","C2"
"frank","C2"
"fortress","C2"
"formulation","C2"
"forgiveness","C2"
"flock","C2"
"fixed","C2"
"fist","C2"
"fake","C2"
"failed","C2"
"facilitation","C2"
"extraction","C2"
"eve","C2"
"entrust","C2"
"energetic","C2"
"embryo","C2"
"electoral","C2"
"educated","C2"
"economist","C2"
"economical","C2"
"drastic","C2"
"domicile","C2"
"doctorate","C2"
"dispatch","C2"
"diplomatic","C2"
"diplomacy","C2"
"diligently","C2"
"dialect","C2"
"developed","C2"
"descendant","C2"
"dense","C2"
"demonstrator","C2"
"deliberation","C2"
"defensive","C2"
"deduction","C2"
"dean","C2"
"cult","C2"
"crossing","C2"
"corps","C2"
"coordinator","C2"
"conspiracy","C2"
"conquest","C2"
"confrontation","C2"
"confiscation","C2"
"conductor","C2"
"comrade","C2"
"comprehend","C2"
"competitiveness","C2"
"coming","C2"
"colonel","C2"
"collide","C2"
"civic","C2"
"chess","C2"
"certification","C2"
"censorship","C2"
"capitalistic","C2"
"canteen","C2"
"bureaucracy","C2"
"bundle","C2"
"breakthrough","C2"
"bilateral","C2"
"basement","C2"
"baptism","C2"
"bandit","C2"
"atom","C2"
"arouse","C2"
"applause","C2"
"applaud","C2"
"apostle","C2"
"antique","C2"
"antique","C2"
"accustomed","C2"
"accusation","C2"
"abstain","C2"
"above-mentioned","C2"
"abortion","C2"
"wording","C2"
"womb","C2"
"willingly","C2"
"whim","C2"
"voluntarily","C2"
"vodka","C2"
"visibility","C2"
"vile","C2"
"vicinity","C2"
"vice","C2"
"veto","C2"
"veil","C2"
"variant","C2"
"valuation","C2"
"utilisation","C2"
"urine","C2"
"uprising","C2"
"upbringing","C2"
"untie","C2"
"unitary","C2"
"uninteresting","C2"
"unify","C2"
"unfamiliar","C2"
"underestimate","C2"
"unavoidable","C2"
"unanimously","C2"
"twelfth","C2"
"troublesome","C2"
"troll","C2"
"transit","C2"
"toxic","C2"
"totalitarian","C2"
"toss","C2"
"torch","C2"
"tint","C2"
"tightly","C2"
"threatening","C2"
"thirst","C2"
"thigh","C2"
"thickness","C2"
"theologian","C2"
"thematic","C2"
"testify","C2"
"testament","C2"
"temporal","C2"
"telecommunications","C2"
"technician","C2"
"taxpayer","C2"
"tasteless","C2"
"tame","C2"
"systematically","C2"
"synthetic","C2"
"superficial","C2"
"sunrise","C2"
"subtract","C2"
"substitution","C2"
"subsistence","C2"
"subordinate","C2"
"stumble","C2"
"stronghold","C2"
"stripe","C2"
"stove","C2"
"stormy","C2"
"stereotype","C2"
"spy","C2"
"speculate","C2"
"specificity","C2"
"sow","C2"
"sociable","C2"
"slavery","C2"
"sincerely","C2"
"simultaneous","C2"
"silk","C2"
"shipyard","C2"
"shipping","C2"
"sheath","C2"
"sharply","C2"
"sharpen","C2"
"sexuality","C2"
"sermon","C2"
"serenity","C2"
"sequential","C2"
"sensational","C2"
"sender","C2"
"senate","C2"
"self-government","C2"
"seizure","C2"
"secretly","C2"
"seafood","C2"
"scout","C2"
"scooter","C2"
"scold","C2"
"scientifically","C2"
"sceptical","C2"
"saying","C2"
"saviour","C2"
"sanitary","C2"
"salty","C2"
"salesperson","C2"
"sailor","C2"
"rupture","C2"
"robot","C2"
"robber","C2"
"roast","C2"
"revoke","C2"
"revival","C2"
"restructuring","C2"
"residual","C2"
"repeated","C2"
"repay","C2"
"renovation","C2"
"renovate","C2"
"refuge","C2"
"rediscover","C2"
"redeem","C2"
"rector","C2"
"reconcile","C2"
"reciprocal","C2"
"received","C2"
"readiness","C2"
"reactor","C2"
"raised","C2"
"radius","C2"
"radiate","C2"
"racist","C2"
"racist","C2"
"quota","C2"
"questioning","C2"
"purposeful","C2"
"puppy","C2"
"psychic","C2"
"psychiatric","C2"
"provincial","C2"
"prostitute","C2"
"prosper","C2"
"prose","C2"
"probe","C2"
"probable","C2"
"privatisation","C2"
"preventive","C2"
"presidential","C2"
"presidency","C2"
"prerequisite","C2"
"preparedness","C2"
"premise","C2"
"premiere","C2"
"prefecture","C2"
"precondition","C2"
"ponder","C2"
"pointer","C2"
"pistol","C2"
"pirate","C2"
"pine","C2"
"petroleum","C2"
"persecute","C2"
"periodically","C2"
"peninsula","C2"
"patriotic","C2"
"pathology","C2"
"pact","C2"
"outdoors","C2"
"outburst","C2"
"orthodox","C2"
"orphan","C2"
"orderly","C2"
"orbit","C2"
"orbit","C2"
"optics","C2"
"offspring","C2"
"obsession","C2"
"observance","C2"
"obligatory","C2"
"non-existent","C2"
"node","C2"
"negatively","C2"
"nationalism","C2"
"narrate","C2"
"nag","C2"
"mystic","C2"
"multitude","C2"
"moustache","C2"
"mould","C2"
"mortal","C2"
"morality","C2"
"mobilise","C2"
"mistress","C2"
"ministerial","C2"
"metropolitan","C2"
"metropolis","C2"
"metallic","C2"
"messenger","C2"
"membrane","C2"
"mediator","C2"
"meaningless","C2"
"maximal","C2"
"maturity","C2"
"mast","C2"
"marking","C2"
"maritime","C2"
"manoeuvre","C2"
"manoeuvre","C2"
"managerial","C2"
"majesty","C2"
"mainland","C2"
"mafia","C2"
"lust","C2"
"luminous","C2"
"logically","C2"
"livestock","C2"
"literal","C2"
"liquidation","C2"
"liberation","C2"
"levy","C2"
"lever","C2"
"lessen","C2"
"legitimacy","C2"
"lawful","C2"
"laundry","C2"
"latitude","C2"
"lantern","C2"
"kiosk","C2"
"kindergarten","C2"
"justified","C2"
"jealousy","C2"
"irritation","C2"
"irritate","C2"
"iranian","C2"
"intuition","C2"
"intersection","C2"
"interpreter","C2"
"internally","C2"
"intensify","C2"
"intellect","C2"
"insistence","C2"
"insertion","C2"
"inscription","C2"
"inquire","C2"
"infinite","C2"
"individuality","C2"
"indifference","C2"
"increasing","C2"
"inconvenience","C2"
"incapable","C2"
"inaugurate","C2"
"imprisonment","C2"
"impossibility","C2"
"imperialism","C2"
"impede","C2"
"imbalance","C2"
"idol","C2"
"hypocrisy","C2"
"hurriedly","C2"
"humble","C2"
"hostage","C2"
"hospitable","C2"
"honourable","C2"
"honorary","C2"
"homosexuality","C2"
"homosexual","C2"
"highway","C2"
"hesitation","C2"
"herd","C2"
"henceforth","C2"
"hen","C2"
"heir","C2"
"headmaster","C2"
"haul","C2"
"hatred","C2"
"hasten","C2"
"hare","C2"
"hard-working","C2"
"harassment","C2"
"hack","C2"
"habitual","C2"
"gulf","C2"
"guideline","C2"
"grove","C2"
"graveyard","C2"
"graceful","C2"
"gossip","C2"
"gossip","C2"
"goddess","C2"
"gloomy","C2"
"gladly","C2"
"given","C2"
"gigantic","C2"
"genetically","C2"
"garment","C2"
"furnace","C2"
"fungus","C2"
"fulfilment","C2"
"fragrance","C2"
"fox","C2"
"fort","C2"
"formidable","C2"
"forestall","C2"
"foresee","C2"
"foolish","C2"
"fluctuation","C2"
"fisherman","C2"
"finnish","C2"
"fierce","C2"
"festive","C2"
"feast","C2"
"fatty","C2"
"fascinate","C2"
"farewell","C2"
"eyelid","C2"
"expulsion","C2"
"expressly","C2"
"explosive","C2"
"explosive","C2"
"expected","C2"
"excursion","C2"
"exaggeration","C2"
"ex","C2"
"eternally","C2"
"esteem","C2"
"escort","C2"
"err","C2"
"erotic","C2"
"entrepreneurship","C2"
"entirety","C2"
"enormously","C2"
"Englishman","C2"
"emit","C2"
"eleventh","C2"
"elevator","C2"
"elementary","C2"
"electronics","C2"
"ecology","C2"
"ecologist","C2"
"earthly","C2"
"dynasty","C2"
"dumb","C2"
"dragon","C2"
"dough","C2"
"doubtful","C2"
"dodge","C2"
"disturbing","C2"
"distrust","C2"
"dissolution","C2"
"disrupt","C2"
"disregard","C2"
"disregard","C2"
"disposition","C2"
"dismissal","C2"
"dislike","C2"
"dislike","C2"
"disconnect","C2"
"disassemble","C2"
"diplomat","C2"
"diocese","C2"
"dignified","C2"
"didactic","C2"
"developmental","C2"
"detest","C2"
"determined","C2"
"detention","C2"
"detachment","C2"
"designation","C2"
"deserving","C2"
"denominate","C2"
"democrat","C2"
"demanding","C2"
"deity","C2"
"defendant","C2"
"deepen","C2"
"decisive","C2"
"deceive","C2"
"dam","C2"
"custody","C2"
"cultivation","C2"
"cultivate","C2"
"crow","C2"
"crooked","C2"
"critique","C2"
"criminality","C2"
"craftsman","C2"
"courtyard","C2"
"courageous","C2"
"coup","C2"
"counselling","C2"
"cosy","C2"
"correspondingly","C2"
"correspondent","C2"
"cork","C2"
"cordial","C2"
"convincing","C2"
"convinced","C2"
"convene","C2"
"contradict","C2"
"contempt","C2"
"consul","C2"
"consecutive","C2"
"connected","C2"
"congratulations","C2"
"confused","C2"
"condemnation","C2"
"concerning","C2"
"composed","C2"
"compatriot","C2"
"compartment","C2"
"comparatively","C2"
"commodity","C2"
"commerce","C2"
"commentator","C2"
"comb","C2"
"comb","C2"
"collision","C2"
"collaborator","C2"
"clown","C2"
"cleanliness","C2"
"civilisation","C2"
"civilian","C2"
"chronicle","C2"
"chin","C2"
"childish","C2"
"cheat","C2"
"cellular","C2"
"cellar","C2"
"cd","C2"
"cautious","C2"
"cardinal","C2"
"canvas","C2"
"candidacy","C2"
"cancellation","C2"
"bypass","C2"
"bulletin","C2"
"brightness","C2"
"bourgeois","C2"
"boredom","C2"
"blogger","C2"
"bitterness","C2"
"beloved","C2"
"beating","C2"
"bathe","C2"
"baptise","C2"
"bacteria","C2"
"bachelor","C2"
"awfully","C2"
"authorisation","C2"
"austrian","C2"
"attentive","C2"
"atmospheric","C2"
"atheist","C2"
"assertion","C2"
"asphalt","C2"
"ascertain","C2"
"archbishop","C2"
"arc","C2"
"aquarium","C2"
"apprentice","C2"
"applied","C2"
"antiquity","C2"
"antenna","C2"
"anomaly","C2"
"annoy","C2"
"anecdote","C2"
"anchor","C2"
"analogy","C2"
"allotment","C2"
"allot","C2"
"allergy","C2"
"aggregate","C2"
"Africa","C2"
"adore","C2"
"addiction","C2"
"activation","C2"
"acquit","C2"
"acquaintance","C2"
"accepted","C2"
"acceleration","C2"
"abdomen","C2"
"zeal","C2"
"yell","C2"
"yearly","C2"
"wrinkle","C2"
"wrestle","C2"
"wreck","C2"
"worldly","C2"
"wonderfully","C2"
"withstand","C2"
"wildly","C2"
"widower","C2"
"whine","C2"
"wed","C2"
"webpage","C2"
"weakly","C2"
"watermelon","C2"
"washroom","C2"
"warmly","C2"
"wagon","C2"
"wager","C2"
"vomit","C2"
"voltage","C2"
"vivid","C2"
"visualise","C2"
"victorious","C2"
"verification","C2"
"veranda","C2"
"vegetation","C2"
"vatican","C2"
"vat","C2"
"vase","C2"
"valve","C2"
"vain","C2"
"utopia","C2"
"utensil","C2"
"usable","C2"
"urgently","C2"
"urgency","C2"
"uranium","C2"
"upright","C2"
"upload","C2"
"uphill","C2"
"unthinkable","C2"
"unsuitable","C2"
"unrest","C2"
"unreasonable","C2"
"unnecessarily","C2"
"unmarried","C2"
"unlucky","C2"
"unified","C2"
"unification","C2"
"unhealthy","C2"
"unfaithfulness","C2"
"unfaithful","C2"
"uneven","C2"
"unequivocally","C2"
"uneasy","C2"
"undress","C2"
"undoubted","C2"
"underwater","C2"
"undertaking","C2"
"unchanged","C2"
"ukrainian","C2"
"Turk","C2"
"tumour","C2"
"tumble","C2"
"tub","C2"
"truce","C2"
"trifle","C2"
"tributary","C2"
"tribune","C2"
"trendy","C2"
"treatise","C2"
"trash","C2"
"transplant","C2"
"translator","C2"
"transcribe","C2"
"tranquil","C2"
"tram","C2"
"trajectory","C2"
"traitor","C2"
"trafficking","C2"
"touching","C2"
"tomb","C2"
"toll","C2"
"tiredness","C2"
"tighten","C2"
"thrill","C2"
"thoughtful","C2"
"thorn","C2"
"thirtieth","C2"
"thinker","C2"
"theology","C2"
"thence","C2"
"thankful","C2"
"textbook","C2"
"testimonial","C2"
"terrain","C2"
"terminology","C2"
"termination","C2"
"tenderness","C2"
"temper","C2"
"telescope","C2"
"tangible","C2"
"tact","C2"
"taboo","C2"
"synthesis","C2"
"symbolise","C2"
"Swiss","C2"
"sweetness","C2"
"swede","C2"
"sweaty","C2"
"swamp","C2"
"susceptible","C2"
"surveillance","C2"
"surcharge","C2"
"supposed","C2"
"supernatural","C2"
"superfluous","C2"
"summons","C2"
"summertime","C2"
"suffice","C2"
"sufferer","C2"
"subdue","C2"
"stupidity","C2"
"stubborn","C2"
"stroll","C2"
"stroll","C2"
"straddle","C2"
"stipulate","C2"
"stigma","C2"
"stately","C2"
"starvation","C2"
"standpoint","C2"
"stab","C2"
"sprinkle","C2"
"sprain","C2"
"sporty","C2"
"spirits","C2"
"sperm","C2"
"speedy","C2"
"speck","C2"
"specialisation","C2"
"sparrow","C2"
"sovereign","C2"
"southwest","C2"
"southeast","C2"
"solitude","C2"
"solitary","C2"
"solemn","C2"
"soccer","C2"
"sober","C2"
"so-so","C2"
"slippery","C2"
"slander","C2"
"slab","C2"
"skeleton","C2"
"sixtieth","C2"
"sincerity","C2"
"simplification","C2"
"sidewalk","C2"
"side-effect","C2"
"sibling","C2"
"sexy","C2"
"setback","C2"
"scar","C2"
"risky","C2"
"ripe","C2"
"reassure","C2"
"ballot","C2"
"baggage","C2"
"alphabet","C2"
"accentuate","C2"
"abnormal","C2"
"abbreviation","C2"
"fasten","C2"
"fashionable","C2"
"pat","C2"
"obedient","C2"
"patiently","C2"
"novice","C2"
"nibble","C2"
"monarchy","C2"
"mock","C2"
"moist","C2"
"messy","C2"
"man-made","C2"
"loser","C2"
"lengthen","C2"
"kneel","C2"
"legality","C2"
"leading","C2"
"justifiable","C2"
"irregular","C2"
"iraq","C2"
"insult","C2"
"injured","C2"
"inconvenient","C2"
"imaginary","C2"
"hostility","C2"
"hostile","C2"
"honesty","C2"
"fifteenth","C2"
"exhausted","C2"
"cynical","C2"
"curiously","C2"
"cunning","C2"
"culprit","C2"
"culinary","C2"
"cube","C2"
"crust","C2"
"crumb","C2"
"cruelty","C2"
